year,words,c
1988,oilfield,1
1988,onehalf,1
1988,operation,1
1988,outside,1
1988,overhead,1
1988,overheat,1
1988,overheated,1
1988,p,1
1988,pa,1
1988,pakistan,1
1988,pakistani,1
1988,particular,1
1988,parts,1
1988,passenger,1
1988,passengers,1
1988,patrolling,1
1988,peeling,1
1988,perimeter,1
1988,permit,1
1988,peru,1
1988,phase,1
1988,philippines,1
1988,pikangikum,1
1988,pile,1
1988,pilots,1
1988,pipeline,1
1988,piston,1
1988,pitch,1
1988,pitched,1
1988,place,1
1988,plan,1
1988,planes,1
1988,planned,1
1988,pollution,1
1988,positioning,1
1988,possess,1
1988,pounds,1
1988,power,1
1988,precipitated,1
1988,preparation,1
1988,prescribed,1
1988,presumably,1
1988,prior,1
1988,problem,1
1988,procedures,1
1988,produced,1
1988,propagate,1
1988,purposes,1
1988,pusher,1
1988,qnh,1
1988,quickly,1
1988,radar,1
1988,rainshower,1
1988,ramos,1
1988,range,1
1988,rapidly,1
1988,rating,1
1988,ravine,1
1988,reached,1
1988,rear,1
1988,recommendations,1
1988,refuelled,1
1988,registration,1
1988,regular,1
1988,relief,1
1988,remained,1
1988,remaining,1
1988,removed,1
1988,repair,1
1988,report,1
1988,request,1
1988,requirement,1
1988,residential,1
1988,resp,1
1988,resulted,1
1988,resulting,1
1988,retarded,1
1988,retract,1
1988,retracted,1
1988,returned,1
1988,returning,1
1988,revealed,1
1988,reynolds,1
1988,rio,1
1988,riverbed,1
1988,riversidemarch,1
1988,rod,1
1988,rogachevo,1
1988,rolled,1
1988,rosebank,1
1988,rotated,1
1988,rotation,1
1988,rough,1
1988,safely,1
1988,salaam,1
1988,salt,1
1988,salzburg,1
1988,sandarmarneuli,1
1988,scan,1
1988,scd,1
1988,second,1
1988,secretary,1
1988,seen,1
1988,seinäjoki,1
1988,seinäjokiilmajoki,1
1988,selected,1
1988,selector,1
1988,senegal,1
1988,senior,1
1988,seriously,1
1988,served,1
1988,service,1
1988,setting,1
1988,seven,1
1988,shallow,1
1988,shanwick,1
1988,sharply,1
1988,sherwood,1
1988,siddeley,1
1988,sideways,1
1988,sierra,1
1988,silchar,1
1988,since,1
1988,six,1
1988,sjy,1
1988,skyhawk,1
1988,slid,1
1988,slide,1
1988,slope,1
1988,snowfall,1
1988,sofia,1
1988,soil,1
1988,sounded,1
1988,sources,1
1988,southwest,1
1988,special,1
1988,speed,1
1988,spin,1
1988,stall,1
1988,stalled,1
1988,steel,1
1988,steep,1
1988,steeply,1
1988,stick,1
1988,still,1
1988,stopped,1
1988,stops,1
1988,stowed,1
1988,striking,1
1988,suddenly,1
1988,summit,1
1988,support,1
1988,surges,1
1988,survived,1
1988,susan,1
1988,suspected,1
1988,sustained,1
1988,swing,1
1988,tak,1
1988,talon,1
1988,taxied,1
1988,taxiing,1
1988,terrace,1
1988,test,1
1988,texas,1
1988,tg,1
1988,thermal,1
1988,thick,1
1988,thinking,1
1988,three,1
1988,throttles,1
1988,throughout,1
1988,thrust,1
1988,tn,1
1988,todor,1
1988,touchdown,1
1988,towards,1
1988,training,1
1988,transmitted,1
1988,traversed,1
1988,trident,1
1988,tried,1
1988,trim,1
1988,trip,1
1988,tripoli,1
1988,trying,1
1988,tucson,1
1988,tupolev,1
1988,turboprop,1
1988,turbulence,1
1988,turned,1
1988,twelve,1
1988,umran,1
1988,unable,1
1988,uncontained,1
1988,undercarriage,1
1988,unexpectedly,1
1988,united,1
1988,unstabilized,1
1988,unsuccessful,1
1988,ushuaia,1
1988,using,1
1988,vadodara,1
1988,vayudoot,1
1988,vectoring,1
1988,veer,1
1988,vertical,1
1988,vertically,1
1988,via,1
1988,vibration,1
1988,villavicencio,1
1988,violently,1
1988,warning,1
1988,wasa,1
1988,west,1
1988,wet,1
1988,wheels,1
1988,wind,1
1988,windows,1
1988,winds,1
1988,wings,1
1988,wingtip,1
1988,wire,1
1988,without,1
1988,witnessed,1
1988,wooden,1
1988,work,1
1988,worn,1
1988,ww,1
1988,yak,1
1988,yds,1
1988,york,1
1988,yow,1
1988,zemlya,1
1988,zhigansk,1
1988,zhivkov,1
1988,ziaulhaq,1
1988,’,1
1989,runway,33
1989,crashed,20
1989,feet,19
1989,crew,16
1989,takeoff,15
1989,airport,14
1989,landing,14
1989,approach,13
1989,pilot,12
1989,plane,12
1989,air,11
1989,departed,10
1989,left,10
1989,engine,9
1989,right,9
1989,control,8
1989,fire,8
1989,gear,8
1989,power,8
1989,board,7
1989,destroyed,7
1989,killed,7
1989,accident,6
1989,fuel,6
1989,hydraulic,6
1989,overran,6
1989,passengers,6
1989,took,6
1989,cleared,5
1989,continued,5
1989,explosion,5
1989,ground,5
1989,land,5
1989,lost,5
1989,metres,5
1989,passenger,5
1989,pump,5
1989,struck,5
1989,touched,5
1989,trees,5
1989,wing,5
1989,area,4
1989,boeing,4
1989,cargo,4
1989,carried,4
1989,caught,4
1989,caused,4
1989,crash,4
1989,crossed,4
1989,damaged,4
1989,generator,4
1989,height,4
1989,hit,4
1989,members,4
1989,near,4
1989,reported,4
1989,threshold,4
1989,touchdown,4
1989,training,4
1989,turn,4
1989,two,4
1989,water,4
1989,altitude,3
1989,approached,3
1989,began,3
1989,beyond,3
1989,bomb,3
1989,bwi,3
1989,cam,3
1989,centreline,3
1989,city,3
1989,collided,3
1989,coming,3
1989,controller,3
1989,convair,3
1989,copilot,3
1989,dc,3
1989,departure,3
1989,descending,3
1989,descent,3
1989,didnt,3
1989,ditch,3
1989,due,3
1989,end,3
1989,entered,3
1989,final,3
1989,fl,3
1989,flying,3
1989,given,3
1989,heavy,3
1989,hg,3
1989,hours,3
1989,ils,3
1989,impacted,3
1989,jet,3
1989,level,3
1989,lose,3
1989,mda,3
1989,mm,3
1989,mountain,3
1989,msl,3
1989,naval,3
1989,night,3
1989,north,3
1989,operated,3
1989,operating,3
1989,oxygen,3
1989,pressure,3
1989,ranh,3
1989,return,3
1989,route,3
1989,scheduled,3
1989,seconds,3
1989,short,3
1989,shortly,3
1989,station,3
1989,stop,3
1989,strong,3
1989,subsequently,3
1989,suffered,3
1989,using,3
1989,weather,3
1989,adi,2
1989,aerial,2
1989,another,2
1989,applied,2
1989,approaching,2
1989,arrival,2
1989,artcc,2
1989,attempted,2
1989,auckland,2
1989,border,2
1989,brazil,2
1989,broke,2
1989,canada,2
1989,canyon,2
1989,captain,2
1989,carrying,2
1989,cars,2
1989,charter,2
1989,checks,2
1989,christchurch,2
1989,citation,2
1989,clearance,2
1989,climbed,2
1989,conditions,2
1989,contacted,2
1989,corporate,2
1989,corrected,2
1989,couldnt,2
1989,cruising,2
1989,cv,2
1989,damage,2
1989,delayed,2
1989,depart,2
1989,descended,2
1989,deviated,2
1989,device,2
1989,directional,2
1989,downdraft,2
1989,elevation,2
1989,en,2
1989,exploded,2
1989,failed,2
1989,failure,2
1989,first,2
1989,five,2
1989,fokker,2
1989,force,2
1989,forced,2
1989,forest,2
1989,freight,2
1989,frunze,2
1989,full,2
1989,heard,2
1989,high,2
1989,hour,2
1989,however,2
1989,hydraulics,2
1989,ilyushin,2
1989,increasing,2
1989,instead,2
1989,intermediate,2
1989,international,2
1989,islander,2
1989,leninakan,2
1989,lesotho,2
1989,line,2
1989,located,2
1989,low,2
1989,lowered,2
1989,manipulate,2
1989,mgdl,2
1989,miles,2
1989,minutes,2
1989,mission,2
1989,mountainous,2
1989,ndjamena,2
1989,new,2
1989,norway,2
1989,nose,2
1989,occurred,2
1989,overheated,2
1989,palmerston,2
1989,pilots,2
1989,pitch,2
1989,pitched,2
1989,poor,2
1989,porpoise,2
1989,professional,2
1989,pune,2
1989,r,2
1989,rain,2
1989,ran,2
1989,recover,2
1989,repair,2
1989,returned,2
1989,river,2
1989,san,2
1989,second,2
1989,sedona,2
1989,service,2
1989,shallow,2
1989,shot,2
1989,side,2
1989,sioux,2
1989,skidded,2
1989,sound,2
1989,speed,2
1989,structure,2
1989,suddenly,2
1989,sustained,2
1989,syrian,2
1989,system,2
1989,taxiway,2
1989,terrain,2
1989,throttles,2
1989,tour,2
1989,toxicology,2
1989,traffic,2
1989,transport,2
1989,travelled,2
1989,travelling,2
1989,tripoli,2
1989,tucson,2
1989,turbulence,2
1989,unit,2
1989,unserviceable,2
1989,used,2
1989,uta,2
1989,vapours,2
1989,vectors,2
1989,veered,2
1989,vfr,2
1989,visibility,2
1989,waters,2
1989,wreckage,2
1989,’,2
1989,ababa,1
1989,abandoned,1
1989,aboard,1
1989,aborted,1
1989,ac,1
1989,accommodate,1
1989,action,1
1989,actually,1
1989,ada,1
1989,adana,1
1989,addis,1
1989,additional,1
1989,adg,1
1989,advised,1
1989,afb,1
1989,agl,1
1989,aileronflap,1
1989,airborne,1
1989,airbus,1
1989,airframe,1
1989,airman,1
1989,airspeed,1
1989,airway,1
1989,alarm,1
1989,alcohol,1
1989,aligned,1
1989,almirante,1
1989,almost,1
1989,alternate,1
1989,although,1
1989,altimeter,1
1989,altimeters,1
1989,alès,1
1989,amazon,1
1989,amplitude,1
1989,angolan,1
1989,antonovs,1
1989,anymore,1
1989,appeared,1
1989,approx,1
1989,argentina,1
1989,army,1
1989,around,1
1989,arrested,1
1989,arresting,1
1989,arrive,1
1989,asked,1
1989,assistance,1
1989,atp,1
1989,attained,1
1989,attempt,1
1989,attitude,1
1989,aubenas,1
1989,auxiliary,1
1989,aviations,1
1989,aviocar,1
1989,aweil,1
1989,azerbaijan,1
1989,b,1
1989,bac,1
1989,back,1
1989,baggage,1
1989,baltimorewashington,1
1989,bang,1
1989,bangkok,1
1989,bardufoss,1
1989,barometric,1
1989,bc,1
1989,bdu,1
1989,becoming,1
1989,behalf,1
1989,belgrade,1
1989,belvoir,1
1989,belém,1
1989,bishkek,1
1989,bkk,1
1989,blood,1
1989,bloodalcohol,1
1989,bluffs,1
1989,bn,1
1989,boarding,1
1989,bogotá,1
1989,bounced,1
1989,brakes,1
1989,brazzaville,1
1989,brazzavillendjamenaparis,1
1989,buffalo,1
1989,burned,1
1989,c,1
1989,ca,1
1989,caa,1
1989,cabin,1
1989,cali,1
1989,caravan,1
1989,carry,1
1989,cartwheeled,1
1989,casa,1
1989,case,1
1989,caspian,1
1989,catering,1
1989,causing,1
1989,cdt,1
1989,cessna,1
1989,cfit,1
1989,chadian,1
1989,check,1
1989,chi,1
1989,chiashan,1
1989,chief,1
1989,ci,1
1989,cia,1
1989,civil,1
1989,claim,1
1989,climbing,1
1989,closed,1
1989,cloudshrouded,1
1989,coincidental,1
1989,collapsing,1
1989,collision,1
1989,commenced,1
1989,company,1
1989,completed,1
1989,concrete,1
1989,conducting,1
1989,consisted,1
1989,continuous,1
1989,controls,1
1989,copilots,1
1989,corrective,1
1989,costa,1
1989,course,1
1989,covered,1
1989,credit,1
1989,crushing,1
1989,cuba,1
1989,cubana,1
1989,current,1
1989,cylinders,1
1989,dam,1
1989,damaging,1
1989,davison,1
1989,day,1
1989,dca,1
1989,decided,1
1989,declared,1
1989,deep,1
1989,defect,1
1989,defence,1
1989,deltas,1
1989,demanding,1
1989,denver,1
1989,deployed,1
1989,descend,1
1989,desert,1
1989,destroying,1
1989,determined,1
1989,detonated,1
1989,dhcd,1
1989,difference,1
1989,difficult,1
1989,difficulty,1
1989,discontinued,1
1989,dive,1
1989,domestic,1
1989,door,1
1989,dornier,1
1989,douglas,1
1989,downward,1
1989,driven,1
1989,dropped,1
1989,dry,1
1989,dyke,1
1989,edmonton,1
1989,eight,1
1989,electra,1
1989,electrical,1
1989,elevations,1
1989,elint,1
1989,embankment,1
1989,embarkation,1
1989,emergency,1
1989,empty,1
1989,encountered,1
1989,ended,1
1989,engineer,1
1989,engines,1
1989,engulf,1
1989,enroute,1
1989,equipment,1
1989,erroneously,1
1989,erupted,1
1989,escaped,1
1989,evacuated,1
1989,exceptionally,1
1989,explosive,1
1989,extended,1
1989,extreme,1
1989,f,1
1989,falcon,1
1989,fallen,1
1989,fatal,1
1989,fatalities,1
1989,fbu,1
1989,feathered,1
1989,feetmin,1
1989,field,1
1989,fifteen,1
1989,fight,1
1989,fighter,1
1989,fighting,1
1989,filled,1
1989,financial,1
1989,flames,1
1989,flaps,1
1989,flash,1
1989,fleet,1
1989,flown,1
1989,fly,1
1989,followed,1
1989,following,1
1989,forces,1
1989,forcing,1
1989,forested,1
1989,fort,1
1989,found,1
1989,four,1
1989,france,1
1989,freedom,1
1989,friendship,1
1989,fuselage,1
1989,gate,1
1989,gearup,1
1989,germany,1
1989,get,1
1989,gil,1
1989,gilgit,1
1989,glide,1
1989,goaround,1
1989,gpws,1
1989,gradual,1
1989,grand,1
1989,grass,1
1989,groundlooped,1
1989,group,1
1989,groups,1
1989,guerrilla,1
1989,gust,1
1989,gusting,1
1989,h,1
1989,ham,1
1989,hamburg,1
1989,hand,1
1989,handling,1
1989,hands,1
1989,harbour,1
1989,hav,1
1989,havana,1
1989,havanajosé,1
1989,heavily,1
1989,hidden,1
1989,hill,1
1989,hinge,1
1989,ho,1
1989,hold,1
1989,holding,1
1989,honduras,1
1989,houses,1
1989,hrs,1
1989,hs,1
1989,humanitarian,1
1989,hyderabad,1
1989,icing,1
1989,ifr,1
1989,ignited,1
1989,igniting,1
1989,iii,1
1989,iisp,1
1989,il,1
1989,ilyuhsin,1
1989,impact,1
1989,inbound,1
1989,including,1
1989,increased,1
1989,incursion,1
1989,india,1
1989,indication,1
1989,informed,1
1989,initial,1
1989,injuries,1
1989,inputs,1
1989,intermittent,1
1989,inverted,1
1989,irreparable,1
1989,isb,1
1989,islamabad,1
1989,islamic,1
1989,isle,1
1989,israel,1
1989,issued,1
1989,issuing,1
1989,italy,1
1989,jamba,1
1989,jed,1
1989,jeddah,1
1989,jets,1
1989,jihad,1
1989,josé,1
1989,jungle,1
1989,kerkis,1
1989,kg,1
1989,km,1
1989,knots,1
1989,known,1
1989,kts,1
1989,kölnbonn,1
1989,l,1
1989,lagos,1
1989,last,1
1989,late,1
1989,later,1
1989,leaks,1
1989,learjet,1
1989,leg,1
1989,legs,1
1989,levers,1
1989,lga,1
1989,lgas,1
1989,light,1
1989,lil,1
1989,lillelesquin,1
1989,lima,1
1989,lines,1
1989,lnaae,1
1989,lnpaa,1
1989,loaded,1
1989,location,1
1989,lockheed,1
1989,long,1
1989,longer,1
1989,loosing,1
1989,los,1
1989,loud,1
1989,lpf,1
1989,main,1
1989,maintain,1
1989,major,1
1989,making,1
1989,malioasa,1
1989,managed,1
1989,managua,1
1989,manila,1
1989,manoeuvred,1
1989,manukau,1
1989,mapping,1
1989,march,1
1989,martí,1
1989,mechanic,1
1989,mel,1
1989,member,1
1989,metro,1
1989,mga,1
1989,migbis,1
1989,milan,1
1989,milford,1
1989,military,1
1989,milos,1
1989,min,1
1989,minh,1
1989,minima,1
1989,minneapolis,1
1989,mistake,1
1989,mnl,1
1989,mount,1
1989,mountains,1
1989,mountainside,1
1989,moved,1
1989,msec,1
1989,muffled,1
1989,muslim,1
1989,named,1
1989,nantes,1
1989,ndb,1
1989,needed,1
1989,negative,1
1989,nevertheless,1
1989,next,1
1989,nicaragua,1
1989,nighttime,1
1989,nm,1
1989,noninstrument,1
1989,nosegear,1
1989,noseup,1
1989,noted,1
1989,novgorodkrechevitsy,1
1989,number,1
1989,observer,1
1989,obstacles,1
1989,offduty,1
1989,offered,1
1989,offshore,1
1989,okada,1
1989,okj,1
1989,opened,1
1989,originated,1
1989,oslofornebu,1
1989,otter,1
1989,outer,1
1989,owner,1
1989,ownerpilot,1
1989,pakistan,1
1989,pallets,1
1989,parallel,1
1989,paratroopers,1
1989,partnair´s,1
1989,parts,1
1989,past,1
1989,path,1
1989,pattern,1
1989,patuxent,1
1989,people,1
1989,permission,1
1989,permit,1
1989,pf,1
1989,phc,1
1989,philadelphia,1
1989,philippine,1
1989,photo,1
1989,pia,1
1989,pick,1
1989,pine,1
1989,pk,1
1989,placed,1
1989,planned,1
1989,point,1
1989,portharcourt,1
1989,portions,1
1989,position,1
1989,possible,1
1989,powerline,1
1989,powers,1
1989,ppvmk,1
1989,pr,1
1989,precipitous,1
1989,prepared,1
1989,preparing,1
1989,privateunlighted,1
1989,probably,1
1989,problem,1
1989,programmed,1
1989,propeller,1
1989,provide,1
1989,ptkyr,1
1989,pucallpa,1
1989,punctured,1
1989,qc,1
1989,question,1
1989,quito,1
1989,ramon,1
1989,ramp,1
1989,range,1
1989,rapidly,1
1989,rate,1
1989,rated,1
1989,rating,1
1989,received,1
1989,reduction,1
1989,registered,1
1989,reloaded,1
1989,remained,1
1989,replaced,1
1989,reportedly,1
1989,request,1
1989,requested,1
1989,required,1
1989,resistance,1
1989,respond,1
1989,responsible,1
1989,rest,1
1989,restored,1
1989,retained,1
1989,retract,1
1989,retraction,1
1989,rica,1
1989,ripping,1
1989,road,1
1989,roll,1
1989,rolled,1
1989,royal,1
1989,russia,1
1989,saac,1
1989,said,1
1989,sainteannedesmonts,1
1989,sam,1
1989,samos,1
1989,sank,1
1989,saw,1
1989,scenic,1
1989,sea,1
1989,seat,1
1989,sec,1
1989,secret,1
1989,seen,1
1989,sel,1
1989,seoul,1
1989,separated,1
1989,serve,1
1989,setting,1
1989,settled,1
1989,several,1
1989,shearing,1
1989,shiite,1
1989,shore,1
1989,shorted,1
1989,showed,1
1989,shuddering,1
1989,shutting,1
1989,sighted,1
1989,sink,1
1989,site,1
1989,situation,1
1989,sjo,1
1989,skylink,1
1989,slide,1
1989,slight,1
1989,slightly,1
1989,smoke,1
1989,snow,1
1989,snowcovered,1
1989,soon,1
1989,sources,1
1989,spare,1
1989,spool,1
1989,stall,1
1989,standby,1
1989,started,1
1989,stated,1
1989,steep,1
1989,stellair,1
1989,stopping,1
1989,stops,1
1989,stormy,1
1989,striking,1
1989,strip,1
1989,subsequent,1
1989,substantial,1
1989,substantially,1
1989,supplies,1
1989,support,1
1989,suspended,1
1989,sw,1
1989,swearingen,1
1989,symmetrically,1
1989,syria,1
1989,systems,1
1989,taken,1
1989,tall,1
1989,tank,1
1989,tansahsa,1
1989,taura,1
1989,taxi,1
1989,technical,1
1989,tegucigalpa,1
1989,ten,1
1989,tendency,1
1989,tepper,1
1989,terminal,1
1989,terrace,1
1989,tests,1
1989,tgu,1
1989,thereafter,1
1989,third,1
1989,three,1
1989,throughout,1
1989,thrust,1
1989,tidal,1
1989,till,1
1989,timber,1
1989,time,1
1989,times,1
1989,tip,1
1989,top,1
1989,tower,1
1989,tracking,1
1989,trainingcargo,1
1989,tree,1
1989,trelew,1
1989,tropical,1
1989,turning,1
1989,turns,1
1989,twin,1
1989,type,1
1989,ujjaini,1
1989,ulyanovsk,1
1989,uncontained,1
1989,undertaken,1
1989,uneventful,1
1989,uneventfully,1
1989,unhurt,1
1989,unicom,1
1989,unita,1
1989,united,1
1989,unloaded,1
1989,urine,1
1989,urinealcohol,1
1989,usair,1
1989,use,1
1989,utc,1
1989,varig,1
1989,varying,1
1989,vasi,1
1989,vayudoot,1
1989,vehicles,1
1989,vent,1
1989,vertical,1
1989,vibration,1
1989,vietnam,1
1989,volt,1
1989,vordmea,1
1989,vref,1
1989,vtejf,1
1989,wanaka,1
1989,warning,1
1989,weakened,1
1989,weapons,1
1989,went,1
1989,wet,1
1989,wheel,1
1989,wheelsup,1
1989,white,1
1989,wind,1
1989,winds,1
1989,wingtip,1
1989,wire,1
1989,wires,1
1989,wooded,1
1989,yards,1
1989,yorklaguardia,1
1989,yxt,1
1989,zam,1
1989,zamboanga,1
1989,zar,1
1989,zero,1
1989,zkevk,1
1990,runway,41
1990,airport,24
1990,gear,19
1990,crew,16
1990,landing,15
1990,approach,12
1990,boeing,12
1990,air,11
1990,c,11
1990,struck,11
1990,engine,10
1990,right,10
1990,takeoff,10
1990,entered,9
1990,left,9
1990,crashed,8
1990,oscar,8
1990,plane,8
1990,taxiway,8
1990,captain,7
1990,feet,7
1990,conditions,6
1990,engines,6
1990,fuel,6
1990,ground,6
1990,nose,6
1990,passenger,6
1990,pilot,6
1990,visibility,6
1990,xray,6
1990,accident,5
1990,hours,5
1990,knots,5
1990,main,5
1990,propeller,5
1990,touched,5
1990,transport,5
1990,weather,5
1990,aborted,4
1990,airplanes,4
1990,b,4
1990,base,4
1990,control,4
1990,deg,4
1990,departed,4
1990,descended,4
1990,descent,4
1990,fl,4
1990,fog,4
1990,force,4
1990,hand,4
1990,instead,4
1990,make,4
1990,mountain,4
1990,nm,4
1990,path,4
1990,pilots,4
1990,reported,4
1990,rest,4
1990,short,4
1990,speed,4
1990,system,4
1990,took,4
1990,trees,4
1990,turned,4
1990,active,3
1990,airlines,3
1990,also,3
1990,altamira,3
1990,altitude,3
1990,back,3
1990,beyond,3
1990,board,3
1990,came,3
1990,china,3
1990,clearance,3
1990,collapsed,3
1990,collided,3
1990,continued,3
1990,damaged,3
1990,dc,3
1990,de,3
1990,departure,3
1990,destroyed,3
1990,extension,3
1990,failed,3
1990,field,3
1990,flaps,3
1990,flew,3
1990,forced,3
1990,fuselage,3
1990,go,3
1990,head,3
1990,ifr,3
1990,ilyushin,3
1990,instructed,3
1990,landed,3
1990,lost,3
1990,made,3
1990,maintenance,3
1990,meters,3
1990,missed,3
1990,near,3
1990,one,3
1990,overran,3
1990,power,3
1990,pressure,3
1990,procedure,3
1990,r,3
1990,rain,3
1990,received,3
1990,retracted,3
1990,samui,3
1990,separated,3
1990,shut,3
1990,threshold,3
1990,touchdown,3
1990,turn,3
1990,two,3
1990,united,3
1990,valve,3
1990,yakutsk,3
1990,afb,2
1990,affected,2
1990,airworthiness,2
1990,alternate,2
1990,approached,2
1990,arabia,2
1990,area,2
1990,arm,2
1990,attitude,2
1990,bank,2
1990,body,2
1990,bolt,2
1990,bound,2
1990,brazil,2
1990,broke,2
1990,buffalo,2
1990,carried,2
1990,carry,2
1990,caught,2
1990,checklist,2
1990,cleared,2
1990,climbing,2
1990,coming,2
1990,considered,2
1990,contact,2
1990,contract,2
1990,davis,2
1990,dense,2
1990,descend,2
1990,descending,2
1990,destination,2
1990,domestic,2
1990,domodedovo,2
1990,downwind,2
1990,due,2
1990,embankment,2
1990,embraer,2
1990,en,2
1990,equipment,2
1990,fernando,2
1990,ferried,2
1990,finals,2
1990,fire,2
1990,fly,2
1990,folded,2
1990,found,2
1990,foxtrot,2
1990,gate,2
1990,glide,2
1990,guangzhoubaiyun,2
1990,heard,2
1990,hydraulic,2
1990,ils,2
1990,immediately,2
1990,impacted,2
1990,inc,2
1990,informed,2
1990,intermediate,2
1990,international,2
1990,intersection,2
1990,june,2
1990,killed,2
1990,km,2
1990,l,2
1990,later,2
1990,leg,2
1990,lever,2
1990,light,2
1990,locked,2
1990,magan,2
1990,malta,2
1990,members,2
1990,metres,2
1990,mile,2
1990,military,2
1990,missing,2
1990,monthan,2
1990,moscows,2
1990,night,2
1990,normal,2
1990,northwest,2
1990,nosefirst,2
1990,nosegear,2
1990,number,2
1990,nw,2
1990,omega,2
1990,onto,2
1990,operated,2
1990,outer,2
1990,partially,2
1990,passengers,2
1990,pattern,2
1990,pittsburgh,2
1990,planned,2
1990,prop,2
1990,radio,2
1990,registered,2
1990,repair,2
1990,route,2
1990,saudi,2
1990,selector,2
1990,shortly,2
1990,side,2
1990,skidded,2
1990,taba,2
1990,taxi,2
1990,time,2
1990,tower,2
1990,uk,2
1990,usaf,2
1990,veered,2
1990,via,2
1990,visual,2
1990,wing,2
1990,xiamen,2
1990,ab,1
1990,accelerated,1
1990,adjacent,1
1990,adverse,1
1990,aeroflot,1
1990,aerostar,1
1990,afl,1
1990,aft,1
1990,afterwards,1
1990,ahead,1
1990,airframes,1
1990,airline,1
1990,alitalia,1
1990,allowed,1
1990,along,1
1990,alta,1
1990,american,1
1990,ams,1
1990,amsterdamschiphol,1
1990,andes,1
1990,antwerp,1
1990,anw,1
1990,archipelago,1
1990,around,1
1990,arranged,1
1990,asymmetric,1
1990,atc,1
1990,atm,1
1990,atp,1
1990,attempt,1
1990,attempting,1
1990,aug,1
1990,austria,1
1990,auto,1
1990,autofeathering,1
1990,available,1
1990,aviocar,1
1990,az,1
1990,backed,1
1990,bad,1
1990,baggage,1
1990,bangkok,1
1990,bangs,1
1990,began,1
1990,bel,1
1990,belgium,1
1990,belém,1
1990,bkp,1
1990,blade,1
1990,bog,1
1990,bogotáeldorado,1
1990,bought,1
1990,bounced,1
1990,bounces,1
1990,brasilia,1
1990,breaking,1
1990,broken,1
1990,brokers,1
1990,brought,1
1990,burn,1
1990,burned,1
1990,cable,1
1990,cables,1
1990,calgary,1
1990,canada,1
1990,cancelled,1
1990,cane,1
1990,captured,1
1990,caravan,1
1990,caraño,1
1990,carrying,1
1990,casa,1
1990,case,1
1990,causing,1
