year,key,deaths,survivors
2015,Controlled Flight Into Terrain,54,0.0
2015,Distraction in cockpit,0,0.0
2015,Ditching,0,0.0
2015,Engine separation,0,0.0
2015,Failure to follow AD and SB's,0,0.0
2015,Flightcrew  un(der)qualified,0,0.0
2015,Flightcrew incapacitation,0,0.0
2015,"Flightcrew member's alcohol, drug usage",0,0.0
2015,Forced landing on runway,0,0.0
2015,Forced landing outside airport,0,0.0
2015,Fuel starvation,0,0.0
2015,Fuselage failure,0,0.0
2015,Ground collision,0,0.0
2015,Hijack,0,0.0
2015,Icing,0,0.0
2015,Insufficient rest / fatigue,0,0.0
2015,Landing or takeoff on wrong runway,0,0.0
2015,Lightningstrike,0,0.0
2015,Locked rudders/ailerons/gustlock,11,0.0
2015,Loss of control,10,3.0
2015,Loss of situational awareness,0,0.0
2015,Low visibility,0,0.0
2015,Mid air collision,3,16.0
2015,Missing,0,0.0
2015,Navigational error,0,0.0
2015,Overloaded,0,0.0
2015,Passenger door failure,0,7.0
2015,Premature gear retraction on take-off,0,0.0
2015,Runway excursion,0,14.0
2015,Runway incursion,0,0.0
2015,Sabotage,0,0.0
2015,Shot down from the ground,0,0.0
2015,Shutdown of wrong engine,0,0.0
2015,Simulated engine failure,0,0.0
2015,Tail failure,0,0.0
2015,Tailstrike,0,0.0
2015,Thunderstorm,0,0.0
2015,Turbulence,0,0.0
2015,Uncontained engine failure,0,0.0
2015,VFR flight in IMC,13,2.0
2015,Wheel(s) up landing,0,0.0
2015,Windshear/downdraft,0,0.0
2015,Wing failure,0,0.0
2015,Wrong installation of parts,0,0.0
2015,Wrong takeoff configuration (flaps/trim),0,0.0
2016,All engine powerloss,0,0.0
2016,Bird strike,0,0.0
2016,Cargo door failure,0,0.0
2016,Cargo fire/smoke,0,0.0
2016,Cause undetermined,95,175.0
2016,Centre of Gravity outside limits,0,0.0
2016,Controlled Flight Into Terrain,0,0.0
2016,Distraction in cockpit,0,0.0
2016,Ditching,0,0.0
2016,Engine separation,0,0.0
2016,Failure to follow AD and SB's,0,0.0
2016,Flightcrew  un(der)qualified,0,0.0
2016,Flightcrew incapacitation,0,0.0
2016,"Flightcrew member's alcohol, drug usage",0,0.0
2016,Forced landing on runway,0,0.0
2016,Forced landing outside airport,4,7.0
2016,Fuel starvation,0,0.0
2016,Fuselage failure,0,0.0
2016,Ground collision,0,0.0
2016,Hijack,0,118.0
2016,Icing,0,0.0
2016,Insufficient rest / fatigue,6,0.0
2016,Landing or takeoff on wrong runway,0,0.0
2016,Lightningstrike,0,0.0
2016,Locked rudders/ailerons/gustlock,0,0.0
2016,Loss of control,5,1.0
2016,Loss of situational awareness,0,0.0
2016,Low visibility,0,0.0
2016,Mid air collision,0,0.0
2016,Missing,0,0.0
2016,Navigational error,0,0.0
2016,Overloaded,0,0.0
2016,Passenger door failure,0,0.0
2016,Premature gear retraction on take-off,0,0.0
2016,Runway excursion,0,40.0
2016,Runway incursion,0,0.0
2016,Sabotage,0,0.0
2016,Shot down from the ground,0,0.0
2016,Shutdown of wrong engine,0,0.0
2016,Simulated engine failure,0,0.0
2016,Tail failure,0,0.0
2016,Tailstrike,0,0.0
2016,Thunderstorm,0,0.0
2016,Turbulence,0,0.0
2016,Uncontained engine failure,0,104.0
2016,VFR flight in IMC,0,0.0
2016,Wheel(s) up landing,0,0.0
2016,Windshear/downdraft,0,0.0
2016,Wing failure,0,0.0
2016,Wrong installation of parts,0,0.0
2016,Wrong takeoff configuration (flaps/trim),0,0.0
2017,All engine powerloss,0,0.0
2017,Bird strike,0,0.0
2017,Cargo door failure,0,0.0
2017,Cargo fire/smoke,0,0.0
2017,Cause undetermined,13,31.0
2017,Centre of Gravity outside limits,0,0.0
2017,Controlled Flight Into Terrain,1,0.0
2017,Distraction in cockpit,0,0.0
2017,Ditching,0,0.0
2017,Engine separation,0,0.0
2017,Failure to follow AD and SB's,0,0.0
2017,Flightcrew  un(der)qualified,0,0.0
2017,Flightcrew incapacitation,0,0.0
2017,"Flightcrew member's alcohol, drug usage",0,0.0
2017,Forced landing on runway,0,0.0
2017,Forced landing outside airport,0,0.0
2017,Fuel starvation,0,0.0
2017,Fuselage failure,0,0.0
2017,Ground collision,0,0.0
2017,Hijack,0,0.0
2017,Icing,0,0.0
2017,Insufficient rest / fatigue,0,0.0
2017,Landing or takeoff on wrong runway,0,0.0
2017,Lightningstrike,0,0.0
2017,Locked rudders/ailerons/gustlock,0,0.0
2017,Loss of control,0,0.0
2017,Loss of situational awareness,0,0.0
2017,Low visibility,0,0.0
2017,Mid air collision,0,0.0
2017,Missing,0,0.0
2017,Navigational error,0,0.0
2017,Overloaded,0,0.0
2017,Passenger door failure,0,0.0
2017,Premature gear retraction on take-off,0,0.0
2017,Runway excursion,0,16.0
2017,Runway incursion,0,0.0
2017,Sabotage,0,0.0
2017,Shot down from the ground,0,0.0
2017,Shutdown of wrong engine,0,0.0
2017,Simulated engine failure,0,0.0
2017,Tail failure,0,0.0
2017,Tailstrike,0,0.0
2017,Thunderstorm,0,0.0
2017,Turbulence,0,0.0
2017,Uncontained engine failure,0,0.0
2017,VFR flight in IMC,0,0.0
2017,Wheel(s) up landing,0,7.0
2017,Windshear/downdraft,0,0.0
2017,Wing failure,0,0.0
2017,Wrong installation of parts,0,0.0
2017,Wrong takeoff configuration (flaps/trim),0,0.0
2018,All engine powerloss,0,0.0
2018,Bird strike,0,0.0
2018,Cargo door failure,0,0.0
2018,Cargo fire/smoke,0,0.0
2018,Cause undetermined,19,18.0
2018,Centre of Gravity outside limits,0,0.0
2018,Controlled Flight Into Terrain,0,0.0
2018,Distraction in cockpit,0,0.0
2018,Ditching,0,0.0
2018,Engine separation,0,0.0
2018,Failure to follow AD and SB's,0,0.0
2018,Flightcrew  un(der)qualified,0,0.0
2018,Flightcrew incapacitation,0,0.0
2018,"Flightcrew member's alcohol, drug usage",0,0.0
2018,Forced landing on runway,0,0.0
2018,Forced landing outside airport,0,2.0
2018,Fuel starvation,0,0.0
2018,Fuselage failure,0,0.0
2018,Ground collision,0,0.0
2018,Hijack,0,0.0
2018,Icing,0,0.0
2018,Insufficient rest / fatigue,0,0.0
2018,Landing or takeoff on wrong runway,0,0.0
2018,Lightningstrike,0,0.0
2018,Locked rudders/ailerons/gustlock,0,0.0
2018,Loss of control,0,13.0
2018,Loss of situational awareness,0,0.0
2018,Low visibility,0,0.0
2018,Mid air collision,0,0.0
2018,Missing,0,0.0
2018,Navigational error,0,0.0
2018,Overloaded,0,0.0
2018,Passenger door failure,0,0.0
2018,Premature gear retraction on take-off,0,0.0
2018,Runway excursion,2,4.0
2018,Runway incursion,0,0.0
2018,Sabotage,0,0.0
2018,Shot down from the ground,0,0.0
2018,Shutdown of wrong engine,0,0.0
2018,Simulated engine failure,0,0.0
2018,Tail failure,0,0.0
2018,Tailstrike,0,0.0
2018,Thunderstorm,0,0.0
2018,Turbulence,0,0.0
2018,Uncontained engine failure,0,0.0
2018,VFR flight in IMC,0,0.0
2018,Wheel(s) up landing,0,0.0
2018,Windshear/downdraft,0,105.0
2018,Wing failure,0,0.0
2018,Wrong installation of parts,0,0.0
2018,Wrong takeoff configuration (flaps/trim),0,0.0
